CRIME_TYPE,HUNDRED_BLOCK,ROAD_NAME,MONTH,YEAR,Latitude,Longitude
Fatal/Injury Collision,,124A ST / 88TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,HWY 99 / 8TH AVE ONRP  ,1,2014,0,0
Fatal/Injury Collision,,92ND AVE / 126TH ST   ,1,2014,0,0
Fatal/Injury Collision,,97A AVE / 128TH ST   ,1,2014,0,0
Fatal/Injury Collision,,82ND AVE / 158TH ST   ,1,2014,0,0
Fatal/Injury Collision,,80TH AVE / KING GEORGE BLVD  ,1,2014,0,0
Fatal/Injury Collision,,148TH ST / FRASER HWY   ,1,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 152ND ST   ,1,2014,0,0
Fatal/Injury Collision,,176TH ST / 40TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,144TH ST / 64TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,128TH ST / 80TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,142ND ST / 66TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,SOUTH FRASER PERIMETER RD / 136TH ST ,1,2014,0,0
Fatal/Injury Collision,,176TH ST / 8TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,64TH AVE / KING GEORGE BLVD  ,1,2014,0,0
Fatal/Injury Collision,,120TH ST / 76A AVE   ,1,2014,0,0
Fatal/Injury Collision,,122A ST / 82ND AVE   ,1,2014,0,0
Fatal/Injury Collision,,166TH ST / 64TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,64TH AVE / 188TH ST   ,1,2014,0,0
Fatal/Injury Collision,,132ND ST / 78TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,132ND ST / QUEEN MARY BLVD  ,1,2014,0,0
Fatal/Injury Collision,,SOUTH FRASER PERIMETER RD / 130TH ST ,1,2014,0,0
Fatal/Injury Collision,,64TH AVE / 168TH ST   ,1,2014,0,0
Fatal/Injury Collision,,102ND AVE / UNIVERSITY DR   ,1,2014,0,0
Fatal/Injury Collision,,88TH AVE / 132ND ST   ,1,2014,0,0
Fatal/Injury Collision,,124TH ST / 75TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,168TH ST / 80TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,141ST ST / 104TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,148TH ST / 57TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,62ND AVE / 126TH ST   ,1,2014,0,0
Fatal/Injury Collision,,152ND ST / 28TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,142ND ST / 60TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,104TH AVE / 176TH ST   ,1,2014,0,0
Fatal/Injury Collision,,120TH ST / 100TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,104TH AVE / SOUTH FRASER PERIMETER RD ,1,2014,0,0
Fatal/Injury Collision,,152ND ST / 40TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,128TH ST / KING GEORGE BLVD  ,1,2014,0,0
Fatal/Injury Collision,,148TH ST / FRASER HWY   ,1,2014,0,0
Fatal/Injury Collision,,64TH AVE / 152ND ST   ,1,2014,0,0
Fatal/Injury Collision,,192ND ST / 56TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,140TH ST / 92ND AVE   ,1,2014,0,0
Fatal/Injury Collision,,152ND ST / 56TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 128TH ST  ,1,2014,0,0
Fatal/Injury Collision,,140TH ST / 89TH AVE   ,1,2014,0,0
Fatal/Injury Collision,,HARVIE RD / 92ND AVE   ,1,2014,0,0
Fatal/Injury Collision,,96TH AVE / 148TH ST   ,1,2014,0,0
Fatal/Injury Collision,,194TH ST / 72ND AVE   ,1,2014,0,0
Fatal/Injury Collision,,160TH ST / 91ST AVE   ,1,2014,0,0
Fatal/Injury Collision,,84TH AVE / 156TH ST   ,1,2014,0,0
Fatal/Injury Collision,,104TH AVE / KING GEORGE BLVD  ,1,2014,0,0
Fatal/Injury Collision,,99TH AVE / 120A ST   ,1,2014,0,0
Fatal/Injury Collision,5900,184TH ST     ,2,2014,0,0
Fatal/Injury Collision,9900,WHALLEY BLVD     ,2,2014,0,0
Fatal/Injury Collision,12500,82ND AVE     ,2,2014,0,0
Fatal/Injury Collision,19300,56TH AVE     ,2,2014,0,0
Fatal/Injury Collision,17200,59TH AVE     ,2,2014,0,0
Fatal/Injury Collision,4400,176TH ST     ,2,2014,0,0
Fatal/Injury Collision,7500,WILTSHIRE DR     ,2,2014,0,0
Fatal/Injury Collision,8000,168B ST     ,2,2014,0,0
Fatal/Injury Collision,11000,130A ST     ,2,2014,0,0
Fatal/Injury Collision,10700,KING GEORGE BLVD    ,2,2014,0,0
Fatal/Injury Collision,10200,KING GEORGE BLVD    ,2,2014,0,0
Fatal/Injury Collision,18000,68A AVE     ,2,2014,0,0
Fatal/Injury Collision,1000,GUILDFORD TOWN CTR    ,2,2014,0,0
Fatal/Injury Collision,12500,110TH AVE     ,2,2014,0,0
Fatal/Injury Collision,12500,110TH AVE     ,2,2014,0,0
Fatal/Injury Collision,13700,103RD AVE     ,2,2014,0,0
Fatal/Injury Collision,2900,KING GEORGE BLVD    ,2,2014,0,0
Fatal/Injury Collision,1800,136TH ST     ,2,2014,0,0
Fatal/Injury Collision,11100,BRIDGE RD     ,2,2014,0,0
Fatal/Injury Collision,6400,KING GEORGE BLVD    ,2,2014,0,0
Fatal/Injury Collision,5800,KING GEORGE BLVD    ,2,2014,0,0
Fatal/Injury Collision,13700,72ND AVE     ,2,2014,0,0
Fatal/Injury Collision,16700,24TH AVE     ,2,2014,0,0
Fatal/Injury Collision,18400,72ND AVE     ,2,2014,0,0
Fatal/Injury Collision,9800,140TH ST     ,2,2014,0,0
Fatal/Injury Collision,14300,57TH AVE     ,2,2014,0,0
Fatal/Injury Collision,4800,KING GEORGE BLVD    ,2,2014,0,0
Fatal/Injury Collision,16700,24TH AVE     ,2,2014,0,0
Fatal/Injury Collision,5800,151ST ST     ,2,2014,0,0
Fatal/Injury Collision,17800,FRASER HWY     ,2,2014,0,0
Fatal/Injury Collision,10600,SCOTT RD     ,2,2014,0,0
Fatal/Injury Collision,13300,KING GEORGE BLVD    ,2,2014,0,0
Fatal/Injury Collision,18100,61B AVE     ,2,2014,0,0
Fatal/Injury Collision,19100,48TH AVE     ,2,2014,0,0
Fatal/Injury Collision,7700,192ND ST     ,2,2014,0,0
Fatal/Injury Collision,8100,156A ST     ,2,2014,0,0
Fatal/Injury Collision,13000,106A AVE     ,2,2014,0,0
Fatal/Injury Collision,12900,58B AVE     ,2,2014,0,0
Fatal/Injury Collision,2800,152ND ST     ,2,2014,0,0
Fatal/Injury Collision,17900,56TH AVE     ,2,2014,0,0
Fatal/Injury Collision,18000,92ND AVE     ,2,2014,0,0
Fatal/Injury Collision,6700,KING GEORGE BLVD    ,2,2014,0,0
Fatal/Injury Collision,12600,60TH AVE     ,2,2014,0,0
Fatal/Injury Collision,15500,78A AVE     ,2,2014,0,0
Fatal/Injury Collision,13700,108TH AVE     ,2,2014,0,0
Fatal/Injury Collision,14700,16TH AVE     ,2,2014,0,0
Fatal/Injury Collision,3000,152ND ST     ,2,2014,0,0
Fatal/Injury Collision,6300,134A ST     ,2,2014,0,0
Fatal/Injury Collision,13900,70TH AVE     ,2,2014,0,0
Fatal/Injury Collision,14100,62B AVE     ,2,2014,0,0
Fatal/Injury Collision,13400,108TH AVE     ,2,2014,0,0
Fatal/Injury Collision,17000,56TH AVE     ,2,2014,0,0
Fatal/Injury Collision,12100,72ND AVE     ,2,2014,0,0
Fatal/Injury Collision,12400,88TH AVE     ,2,2014,0,0
Fatal/Injury Collision,15900,FRASER HWY     ,2,2014,0,0
Fatal/Injury Collision,7800,120TH ST     ,2,2014,0,0
Fatal/Injury Collision,6600,128TH ST     ,2,2014,0,0
Fatal/Injury Collision,12400,113B AVE     ,2,2014,0,0
Fatal/Injury Collision,6200,128TH ST     ,2,2014,0,0
Fatal/Injury Collision,12200,KING GEORGE BLVD    ,2,2014,0,0
Fatal/Injury Collision,8900,152ND ST     ,2,2014,0,0
Fatal/Injury Collision,6600,193B ST     ,2,2014,0,0
Fatal/Injury Collision,13400,78TH AVE     ,2,2014,0,0
Fatal/Injury Collision,5600,148TH ST     ,2,2014,0,0
Fatal/Injury Collision,8500,132ND ST     ,2,2014,0,0
Fatal/Injury Collision,10700,KING GEORGE BLVD    ,2,2014,0,0
Fatal/Injury Collision,12900,104TH AVE     ,2,2014,0,0
Fatal/Injury Collision,7300,120TH ST     ,2,2014,0,0
Fatal/Injury Collision,9500,152ND ST     ,2,2014,0,0
Fatal/Injury Collision,9700,120TH ST     ,2,2014,0,0
Fatal/Injury Collision,13000,58TH AVE     ,2,2014,0,0
Fatal/Injury Collision,13100,101ST AVE     ,2,2014,0,0
Fatal/Injury Collision,7500,KING GEORGE BLVD    ,2,2014,0,0
Fatal/Injury Collision,13300,80TH AVE     ,2,2014,0,0
Fatal/Injury Collision,13300,OLD YALE RD    ,2,2014,0,0
Fatal/Injury Collision,13200,72ND AVE     ,2,2014,0,0
Fatal/Injury Collision,13700,96TH AVE     ,2,2014,0,0
Fatal/Injury Collision,6300,183RD ST     ,2,2014,0,0
Fatal/Injury Collision,13700,72ND AVE     ,2,2014,0,0
Fatal/Injury Collision,1600,MARTIN DR     ,2,2014,0,0
Fatal/Injury Collision,12000,PATTULLO BRDG     ,2,2014,0,0
Fatal/Injury Collision,9800,120TH ST     ,2,2014,0,0
Fatal/Injury Collision,9800,KING GEORGE BLVD    ,2,2014,0,0
Fatal/Injury Collision,17700,60TH AVE     ,2,2014,0,0
Fatal/Injury Collision,12700,110TH AVE     ,2,2014,0,0
Fatal/Injury Collision,18900,FRASER HWY     ,2,2014,0,0
Fatal/Injury Collision,9400,128TH ST     ,2,2014,0,0
Fatal/Injury Collision,12400,KING GEORGE BLVD    ,2,2014,0,0
Fatal/Injury Collision,5600,175TH ST     ,2,2014,0,0
Fatal/Injury Collision,6800,188TH ST     ,2,2014,0,0
Fatal/Injury Collision,100,176TH ST     ,2,2014,0,0
Fatal/Injury Collision,15900,89A AVE     ,2,2014,0,0
Fatal/Injury Collision,10300,KING GEORGE BLVD    ,2,2014,0,0
Fatal/Injury Collision,12400,88TH AVE     ,2,2014,0,0
Fatal/Injury Collision,12200,KING GEORGE BLVD    ,2,2014,0,0
Fatal/Injury Collision,10000,152ND ST     ,2,2014,0,0
Fatal/Injury Collision,12700,110TH AVE     ,2,2014,0,0
Fatal/Injury Collision,8800,152ND ST     ,2,2014,0,0
Fatal/Injury Collision,7300,KING GEORGE BLVD    ,2,2014,0,0
Fatal/Injury Collision,7100,168TH ST     ,2,2014,0,0
Fatal/Injury Collision,10300,152ND ST     ,2,2014,0,0
Fatal/Injury Collision,12400,88TH AVE     ,2,2014,0,0
Fatal/Injury Collision,15700,20TH AVE     ,2,2014,0,0
Fatal/Injury Collision,9500,132ND ST     ,2,2014,0,0
Fatal/Injury Collision,16500,56TH AVE     ,2,2014,0,0
Fatal/Injury Collision,13200,68TH AVE     ,2,2014,0,0
Fatal/Injury Collision,14000,80TH AVE     ,2,2014,0,0
Fatal/Injury Collision,6200,144TH ST     ,2,2014,0,0
Fatal/Injury Collision,9100,152ND ST     ,2,2014,0,0
Fatal/Injury Collision,9500,120TH ST     ,2,2014,0,0
Fatal/Injury Collision,17300,4TH AVE     ,2,2014,0,0
Fatal/Injury Collision,15300,84TH AVE     ,2,2014,0,0
Fatal/Injury Collision,10300,152ND ST     ,2,2014,0,0
Fatal/Injury Collision,12500,72ND AVE     ,2,2014,0,0
Fatal/Injury Collision,11800,RIVER RD     ,2,2014,0,0
Fatal/Injury Collision,7000,132ND ST     ,2,2014,0,0
Fatal/Injury Collision,11200,126A ST     ,2,2014,0,0
Fatal/Injury Collision,15000,59A AVE     ,2,2014,0,0
Fatal/Injury Collision,9700,128A ST     ,2,2014,0,0
Fatal/Injury Collision,19400,67A AVE     ,2,2014,0,0
Fatal/Injury Collision,15100,84TH AVE     ,2,2014,0,0
Fatal/Injury Collision,12000,100A AVE     ,2,2014,0,0
Fatal/Injury Collision,8900,142A ST     ,2,2014,0,0
Fatal/Injury Collision,8900,142A ST     ,2,2014,0,0
Fatal/Injury Collision,18200,74TH AVE     ,2,2014,0,0
Fatal/Injury Collision,16700,63RD AVE     ,2,2014,0,0
Fatal/Injury Collision,12700,82ND AVE     ,2,2014,0,0
Fatal/Injury Collision,13500,GATEWAY DR     ,2,2014,0,0
Fatal/Injury Collision,1600,152ND ST     ,2,2014,0,0
Fatal/Injury Collision,,76TH AVE / 128TH ST   ,2,2014,0,0
Fatal/Injury Collision,,176TH ST / 104TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,152ND ST / 56TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,SCOTT RD / SCOTT RD OFRP  ,2,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 88TH AVE  ,2,2014,0,0
Fatal/Injury Collision,,88TH AVE / 146TH ST   ,2,2014,0,0
Fatal/Injury Collision,,88TH AVE / 150TH ST   ,2,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 188TH ST   ,2,2014,0,0
Fatal/Injury Collision,,8TH AVE / 165TH ST   ,2,2014,0,0
Fatal/Injury Collision,,100TH AVE / 144TH ST   ,2,2014,0,0
Fatal/Injury Collision,,88TH AVE / 139TH ST   ,2,2014,0,0
Fatal/Injury Collision,,160TH ST / 56TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,SCOTT RD / 100TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,192ND ST / 72ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,96TH AVE / 140TH ST   ,2,2014,0,0
Fatal/Injury Collision,,90TH AVE / 148TH ST   ,2,2014,0,0
Fatal/Injury Collision,,88TH AVE / MALL ACCESS   ,2,2014,0,0
Fatal/Injury Collision,,88TH AVE / KING GEORGE BLVD  ,2,2014,0,0
Fatal/Injury Collision,,142ND ST / 64TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,56TH AVE / 152ND ST   ,2,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 140TH ST   ,2,2014,0,0
Fatal/Injury Collision,,128TH ST / 64TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 176TH ST   ,2,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 164TH ST   ,2,2014,0,0
Fatal/Injury Collision,,104TH AVE / 142ND ST   ,2,2014,0,0
Fatal/Injury Collision,,32ND AVE / 184TH ST   ,2,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / COLEBROOK RD  ,2,2014,0,0
Fatal/Injury Collision,,144TH ST / 88TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,148TH ST / 28TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,102ND AVE / KING GEORGE BLVD  ,2,2014,0,0
Fatal/Injury Collision,,152ND ST / KING GEORGE BLVD  ,2,2014,0,0
Fatal/Injury Collision,,80TH AVE / KING GEORGE BLVD  ,2,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / BOLIVAR RD  ,2,2014,0,0
Fatal/Injury Collision,,32ND AVE / 190TH ST   ,2,2014,0,0
Fatal/Injury Collision,,105A AVE / WHALLEY BLVD   ,2,2014,0,0
Fatal/Injury Collision,,96TH AVE / 137TH ST   ,2,2014,0,0
Fatal/Injury Collision,,88TH AVE / MALL ACCESS   ,2,2014,0,0
Fatal/Injury Collision,,120A ST / 80TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,139A ST / 109TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,105A AVE / WHALLEY BLVD   ,2,2014,0,0
Fatal/Injury Collision,,160TH ST / 104TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,64TH AVE / 124TH ST   ,2,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 108TH AVE  ,2,2014,0,0
Fatal/Injury Collision,,184TH ST / 32ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,88TH AVE / 192ND ST   ,2,2014,0,0
Fatal/Injury Collision,,80TH AVE / 169TH ST   ,2,2014,0,0
Fatal/Injury Collision,,84TH AVE / FRASER HWY   ,2,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 84TH AVE  ,2,2014,0,0
Fatal/Injury Collision,,96TH AVE / 168TH ST   ,2,2014,0,0
Fatal/Injury Collision,,BRIDGEVIEW DR / SOUTH FRASER PERIMETER R ,2,2014,0,0
Fatal/Injury Collision,,68TH AVE / 137TH ST   ,2,2014,0,0
Fatal/Injury Collision,,146TH ST / 74TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,83A AVE / 124TH ST   ,2,2014,0,0
Fatal/Injury Collision,,56TH AVE / 160TH ST   ,2,2014,0,0
Fatal/Injury Collision,,168TH ST / 56TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,192ND ST / HARVIE RD   ,2,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 166TH ST   ,2,2014,0,0
Fatal/Injury Collision,,192ND ST / 64TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,64TH AVE / 177B ST   ,2,2014,0,0
Fatal/Injury Collision,,138TH ST / 92ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,KING GEORGE BOULEVARD STRD / 95TH AVE ,2,2014,0,0
Fatal/Injury Collision,,122ND ST / 72ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 56TH AVE  ,2,2014,0,0
Fatal/Injury Collision,,184TH ST / 72ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,130TH ST / 84TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,64TH AVE / KING GEORGE BLVD  ,2,2014,0,0
Fatal/Injury Collision,,82A AVE / 144TH ST   ,2,2014,0,0
Fatal/Injury Collision,,16TH AVE / MARTIN DR   ,2,2014,0,0
Fatal/Injury Collision,,88A AVE / 160TH ST   ,2,2014,0,0
Fatal/Injury Collision,,GLENWOOD CRES N / 164TH ST  ,2,2014,0,0
Fatal/Injury Collision,,96TH AVE / 122ND ST   ,2,2014,0,0
Fatal/Injury Collision,,128TH ST / 80TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,140TH ST / 78TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,28TH AVE / 146TH ST   ,2,2014,0,0
Fatal/Injury Collision,,94A AVE / KING GEORGE BLVD  ,2,2014,0,0
Fatal/Injury Collision,,140TH ST / 32ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,160TH ST / 104TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,CITY PKWY / 108TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,135TH ST / 60TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,176TH ST OFRP / TRANS CANADA HWY ,2,2014,0,0
Fatal/Injury Collision,,104TH AVE / CITY PKWY   ,2,2014,0,0
Fatal/Injury Collision,,138TH ST / 108TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,24TH AVE / 148TH ST   ,2,2014,0,0
Fatal/Injury Collision,,188TH ST / 72ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 84TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,64TH AVE / 152ND ST   ,2,2014,0,0
Fatal/Injury Collision,,128TH ST / 72ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,72ND AVE / 190TH ST   ,2,2014,0,0
Fatal/Injury Collision,,146TH ST / 76TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,144TH ST / 70A AVE   ,2,2014,0,0
Fatal/Injury Collision,,176TH ST / SOUTH FRASER PERIMETER RD ,2,2014,0,0
Fatal/Injury Collision,,192ND ST / 28TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,152ND ST / 104TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,101ST AVE / SEMIAHMOO RD   ,2,2014,0,0
Fatal/Injury Collision,,140TH ST / 74TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,168TH ST / 32ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,72ND AVE / KING GEORGE BLVD  ,2,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 20TH AVE  ,2,2014,0,0
Fatal/Injury Collision,,96TH AVE / 132ND ST   ,2,2014,0,0
Fatal/Injury Collision,,156TH ST / 91A AVE   ,2,2014,0,0
Fatal/Injury Collision,,82ND AVE / 124TH ST   ,2,2014,0,0
Fatal/Injury Collision,,152ND ST / 56TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,96TH AVE / 128TH ST   ,2,2014,0,0
Fatal/Injury Collision,,96TH AVE / 128TH ST   ,2,2014,0,0
Fatal/Injury Collision,,SCOTT RD / 104TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,64TH AVE / FRASER HWY   ,2,2014,0,0
Fatal/Injury Collision,,124TH ST / 82ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 88TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 128TH ST  ,2,2014,0,0
Fatal/Injury Collision,,131ST ST / MARINE DR   ,2,2014,0,0
Fatal/Injury Collision,,72ND AVE / 137TH ST   ,2,2014,0,0
Fatal/Injury Collision,,144TH ST / 84TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,192ND ST OFRP / TRANS CANADA HWY ,2,2014,0,0
Fatal/Injury Collision,,UNIVERSITY DR / 104TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,120TH ST / NORDEL WAY   ,2,2014,0,0
Fatal/Injury Collision,,160TH ST / 32ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,128TH ST / 76TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,70B AVE / 132ND ST   ,2,2014,0,0
Fatal/Injury Collision,,INDUSTRIAL RD / 112TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,130TH ST / 72ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,72ND AVE / 152ND ST   ,2,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 92ND AVE  ,2,2014,0,0
Fatal/Injury Collision,,138TH ST / 76TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,152ND ST / 98TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,94A AVE / KING GEORGE BLVD  ,2,2014,0,0
Fatal/Injury Collision,,88TH AVE / FRASER HWY   ,2,2014,0,0
Fatal/Injury Collision,,88TH AVE / 160TH ST   ,2,2014,0,0
Fatal/Injury Collision,,104TH AVE / 144TH ST   ,2,2014,0,0
Fatal/Injury Collision,,56TH AVE / 192ND ST   ,2,2014,0,0
Fatal/Injury Collision,,176TH ST / 26TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,132ND ST / 96TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,133RD ST / OLD YALE RD  ,2,2014,0,0
Fatal/Injury Collision,,192ND ST / LANGLEY BPS   ,2,2014,0,0
Fatal/Injury Collision,,60TH AVE / 196TH ST   ,2,2014,0,0
Fatal/Injury Collision,,88TH AVE / 120TH ST   ,2,2014,0,0
Fatal/Injury Collision,,76TH AVE / KING GEORGE BLVD  ,2,2014,0,0
Fatal/Injury Collision,,76TH AVE / KING GEORGE BLVD  ,2,2014,0,0
Fatal/Injury Collision,,104TH AVE / 160TH ST   ,2,2014,0,0
Fatal/Injury Collision,,88TH AVE / KING GEORGE BLVD  ,2,2014,0,0
Fatal/Injury Collision,,148TH ST / 74A AVE   ,2,2014,0,0
Fatal/Injury Collision,,96TH AVE / 132ND ST   ,2,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 140TH ST   ,2,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 140TH ST   ,2,2014,0,0
Fatal/Injury Collision,,128TH ST / 82ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,128TH ST / 80TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,132ND ST / 72ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,143RD ST / 108TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,108TH AVE / 148TH ST   ,2,2014,0,0
Fatal/Injury Collision,,140TH ST / 79A AVE   ,2,2014,0,0
Fatal/Injury Collision,,88TH AVE / 132ND ST   ,2,2014,0,0
Fatal/Injury Collision,,128TH ST / 72ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,139TH ST / 88TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,SCOTT RD / 100TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,112TH AVE / KING GEORGE BLVD  ,2,2014,0,0
Fatal/Injury Collision,,112TH AVE / KING GEORGE BLVD  ,2,2014,0,0
Fatal/Injury Collision,,84TH AVE / 140TH ST   ,2,2014,0,0
Fatal/Injury Collision,,84TH AVE / KING GEORGE BLVD  ,2,2014,0,0
Fatal/Injury Collision,,146TH ST / 108TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,GOLDEN EARS WAY / 180TH ST  ,2,2014,0,0
Fatal/Injury Collision,,150TH ST / 20TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,19TH AVE / 152ND ST   ,2,2014,0,0
Fatal/Injury Collision,,100TH AVE / 152ND ST   ,2,2014,0,0
Fatal/Injury Collision,,152ND ST / 32ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,86TH AVE / 128TH ST   ,2,2014,0,0
Fatal/Injury Collision,,132ND ST / 100TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,132ND ST / 100TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,152ND ST / 72ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,128TH ST / 86TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 148TH ST   ,2,2014,0,0
Fatal/Injury Collision,,OLD YALE RD / SCOTT RD  ,2,2014,0,0
Fatal/Injury Collision,,80TH AVE / 128TH ST   ,2,2014,0,0
Fatal/Injury Collision,,88TH AVE / KING GEORGE BLVD  ,2,2014,0,0
Fatal/Injury Collision,,154TH ST / 32ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,180TH ST / 56TH AVE   ,2,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 102ND AVE  ,2,2014,0,0
Fatal/Injury Collision,,104TH AVE / 138TH ST   ,2,2014,0,0
Fatal/Injury Collision,,FRASER HWY / 160TH ST   ,2,2014,0,0
Fatal/Injury Collision,,104TH AVE / 144TH ST   ,2,2014,0,0
Fatal/Injury Collision,,56TH AVE / 188TH ST   ,2,2014,0,0
Fatal/Injury Collision,,100TH AVE / OLD YALE RD  ,2,2014,0,0
Fatal/Injury Collision,,32ND AVE / 32ND AVE ONRP  ,2,2014,0,0
Fatal/Injury Collision,,92ND AVE / 132ND ST   ,2,2014,0,0
Fatal/Injury Collision,,KING GEORGE BLVD / 152ND ST  ,2,2014,0,0
Fatal/Injury Collision,,148TH ST / 67A AVE   ,2,2014,0,0
Fatal/Injury Collision,,56TH AVE / 180TH ST   ,2,2014,0,0
Fatal/Injury Collision,,SCOTT RD / LARSON RD   ,2,2014,0,0
Fatal/Injury Collision,,74TH AVE / KING GEORGE BLVD  ,2,2014,0,0
Fatal/Injury Collision,,100TH AVE / 152ND ST   ,2,2014,0,0
Fatal/Injury Collision,,152ND ST / 17A AVE   ,2,2014,0,0
Fatal/Injury Collision,,128TH ST / 82ND AVE   ,2,2014,0,0
Fatal/Injury Collision,,152ND ST / FRASER HWY   ,2,2014,0,0
Fatal/Injury Collision,,96TH AVE / 168TH ST   ,2,2014,0,0
Fatal/Injury Collision,,104TH AVE / 152ND ST   ,2,2014,0,0
Fatal/Injury Collision,,64TH AVE / 152ND ST   ,2,2014,0,0
